product name,category,review,rating,cleaned_reviews,sentiment_score,sentiment_label
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,barg udah nyampek dgan ok,5,barg nyampek dgan ok,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Terimakasih seller, anak saya suka dgn bajunya. bahan adem sm cutting nya jg rapi",5,terimakasih seller anak suka baju bahan adem cutting nya rapi,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,sy puas tp kekecilan di sy .,5,puas kecil,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,sesuai foto,5,sesuai foto,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,hmm...kualitas produk sesuai hargalah..🤣,3,produk sesuai,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,baju-bajunya nyaman. terima kasih,5,nyaman terima kasih,7,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Kainnya sedikit menerawang, Modelnya cantik 😍.",5,kain terawang model cantik,1,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukurannya pas dan enak dipakai,5,ukur pas enak pakai,7,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,paketnya smpe dgn aman. bajunya bagus beneran moscrepe dan beneran ld 120. smg seller ttp pertahankan kualitasnya. terima kasih...,5,paket aman baju bagus benar moscrepe benar ld moga seller tahan kualitas terima kasih,7,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"senang belanja di sini, gercep,dan bajunya bagus",5,senang belanja gercep baju bagus,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"makasi pesenan sudah sampe ,rapih kemasann",5,terima kasih sen rapi kemas,5,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"sesuai harga, jahitan cukup rapi, cuma bahannya panas dan tidak nyerap keringat.",4,sesuai harga jahit rapi bahan panas nyerap keringat,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,pengiriman cepat kualitas lumayan bagus,5,kirim cepat kualitas lumayan bagus,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"beli warna merah dikirimnya biru tanpa konfirmasi dulu, tp good prosesnya cepet banget",4,beli warna merah kirim biru konfirmasi good proses cepat banget,12,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,harga miring,4,harga miring,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Suka bajunya,5,suka baju,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai. Nyaman dipakai. Bahannya adem. Modelnya cantik 😍. Warnanya cantik 💚. Jahitannya rapi. Tidak menerawang. Produk sesuai dengan foto.,5,ukur sesuai nyaman pakai bahan adem model cantik warna cantik jahit rapi terawang produk sesuai foto,11,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Bahannya panas, hrg lbh mahal dr produk dg bhn yg lbh bagus",3,bahan panas hrg mahal produk bahan bagus,-3,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,mkasih bonusnya,5,mkasih bonus,1,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Bagus, cuma agsk panas bahannya.",4,bagus agsk panas bahan,-4,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Kirimnya maron,3,kirim maron,2,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,kurang komunikasi dgn pembeli.,3,komunikasi beli,-3,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Pelayanan baik dan super cepat. Jahitan baju rapih, bajunya bagus.",5,layan super cepat jahit baju rapi baju bagus,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"produk oke, pengiriman cepet bgt. mantep lah",5,produk oke kirim cepat banget mantap,13,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"barang sesuai dg yang dibayangkan, terimakasih",4,barang sesuai bayang terimakasih,10,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,walaupun bahan ny tipis tp sesuai dgn harga ny ko,5,bahan nya tipis sesuai harga nya,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,tebal bahan agak panas kynya kl d paje tp ok baju n jahitannya,5,tebal bahan panas kynya kalo paje ok baju n jahit,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,baguss,5,bagus,-2,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,ya ada harga ada rupa :D,5,ya harga rupa,10,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,kainnya sepertinya tidak dingin. minta warna oren dikasih maroon. oklah,4,kain dingin warna oren kasih maroon oklah,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,respon cepat...,5,respon cepat,2,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"sudah sampai terima kasih ya...ukuran sesuai, pengiriman juga cepat",5,terima kasih sesuai kirim cepat,8,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,ukuran sesuai,5,ukur sesuai,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Mantul,5,mantul,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Model blousenya sih bagus..  baju juga pas klo dipake (untuk ukuran bb 65 msih masuk)... cm bahannya aja gaess, sorry to say, kaya murahan.. gerah dan menerawang juga.. s... ",4,model blousenya sih bagus baju pas kalo pakai ukur b masuk bahan gaes sorry sayang kayak murah gerah terawang si,-8,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,lumayan buat harga segitu..,5,lumayan harga segitu,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"bagusss, jahitan nya jg rapi, harga segitu worth to buy bgt",5,bagus jahit nya rapi harga segitu worth buy banget,-5,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Warna bagus dan bahan juga Ok... terima kasih ya,5,warna bagus bahan terima kasih ya,2,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Bahannya adem. Ukuran sesuai. Modelnya cantik 😍.,5,jahit rapi bahan adem ukur sesuai model cantik,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Fast respond & deliver,5,fast respond deliver,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi Ukuran sesuai Nyaman dipakai Tidak menerawang Produk sesuai dengan foto,5,jahit rapi ukur sesuai nyaman pakai terawang produk sesuai foto,15,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"coba bahannya bagusan dikit, pdhal gpp jg harganya agak lbh. tp sesuai lah dg hrg segitu",4,coba bahan bagus dikit gp harga sesuai hrg segitu,-5,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"pengriman cepat, model jatuhnya bagus pas dibadan, ukuran L buat berat badan 70kg. tapi ternyata warnanya agak2 metalik silau gitu hahahaUkuran sesuai.",4,rim cepat model jatuh bagus pas bad ukur l berat badan warna metalik silau hahahaukuran sesuai,-2,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi.,5,jahit rapi,-4,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"dari kesemuanya, cuma kecewa 1, ternyata bahannya gak adem",3,semua kecewa bahan adem,-6,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Ukuran sesuai. Modelnya cantik 😍.,5,jahit rapi ukur sesuai model cantik,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Warnanya cantik 💚. Modelnya cantik 😍.  sudah di setrika jadi rapi bajunya.,5,jahit rapi warna cantik model cantik setrika rapi baju,-2,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"jahitannya rapi, ukuran sesuai, nyaman dipakai",5,jahit rapi ukur sesuai nyaman pakai,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Tidak menerawang. Ukuran sesuai. Produk sesuai dengan foto.,5,jahit rapi terawang ukur sesuai produk sesuai foto,11,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai. Produk sesuai dengan foto.,5,ukur sesuai produk sesuai foto,15,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"warna dan bahannya cocok, delivery cepat",5,warna bahan cocok delivery cepat,-2,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,sesuai dg harga.,3,sesuai harga,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Tidak menerawang. Nyaman dipakai. Modelnya cantik 😍. Warnanya cantik 💚. Ukuran sesuai.  lebih cocok di pakai di daerah yang dingin. kurang pas kalau dipakai di musim pa... ,5,terawang nyaman pakai model cantik warna cantik ukur sesuai cocok pakai daerah dingin pas pakai musim,15,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Nyaman dipakai. Produk sesuai dengan foto.,5,jahit rapi nyaman pakai produk sesuai foto,9,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai. Produk sesuai dengan foto.,5,ukur sesuai produk sesuai foto,15,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai. Jahitannya rapi.,5,ukur sesuai jahit rapi,2,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Tidak menerawang. Warnanya cantik 💚. Produk sesuai dengan foto. Ukuran sesuai.,5,terawang warna cantik produk sesuai foto ukur sesuai,13,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Jahitannya rapi dan cepat sampai, terima kasih ya gan...",5,jahit rapi cepat terima kasih ya gan,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Nyaman dipakai.,5,nyaman pakai,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Tidak menerawang.,4,terawang,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Cepat sampai, thanks ya",5,cepat thanks ya,7,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Produk sesuai dengan foto.,5,produk sesuai foto,9,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Tidak menerawang. Modelnya cantik 😍. Ukuran sesuai.,5,terawang model cantik ukur sesuai,7,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Tidak menerawang. Ukuran sesuai.,4,jahit rapi terawang ukur sesuai,2,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"barangnya cepet sampe dan bahannya cukup adem, hanya agak kebesaran",5,barang cepat bahan adem besar,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,proses cepat,4,proses cepat,1,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,makasih sesuai pesanan 👍👍,5,terima kasih sesuai pesan,5,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,bagus sesuai pesanan,5,bagus sesuai pesan,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,sesuai harga dan deskripsi. warna oke. warna asli lebih gelap daripada difoto.,5,sesuai harga deskripsi warna oke warna asli gelap foto,5,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai.,4,ukur sesuai,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Ukuran sesuai. Produk sesuai dengan foto.,5,ukur sesuai produk sesuai foto,15,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Tidak menerawang.,5,jahit rapi terawang,-4,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Nyaman dipakai. Modelnya cantik 😍. Produk sesuai dengan foto.,5,jahit rapi nyaman pakai model cantik produk sesuai foto,10,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Nyaman dipakai.,5,jahit rapi nyaman pakai,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Bahannya adem. Jahitannya rapi. Produk sesuai dengan foto. Warnanya cantik 💚. Nyaman dipakai.,5,bahan adem jahit rapi produk sesuai foto warna cantik nyaman pakai,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,lenganya kecil GK muat,4,lenga muat,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Bahannya adem. Jahitannya rapi. Ukuran sesuai. Warnanya cantik 💚. Tidak menerawang. Produk sesuai dengan foto.,5,bahan adem jahit rapi ukur sesuai warna cantik terawang produk sesuai foto,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Jahitannya rapi. Nyaman dipakai. Produk sesuai dengan foto.,5,jahit rapi nyaman pakai produk sesuai foto,9,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Tidak menerawang. Bahannya adem. Ukuran sesuai.,5,terawang bahan adem ukur sesuai,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,pengiriman super cepat. Bahan baju bagus dan adem.. super deh,5,kirim super cepat bahan baju bagus adem super deh,1,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,mantap n sesuai selera  mantap n sesuai selera,5,mantap n sesuai selera mantap n sesuai selera,22,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Bagus tp bhn nya panas..,4,bagus bahan nya panas,-4,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,bagus.,5,bagus,-2,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,warnanya jadi kuning padahal pesannya merah muda..😔,1,warna kuning pesan merah muda,-6,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Suka... bajunya bagus, mudah""an ga panas ,yg nganter abangnya ramah... makasih",5,suka baju bagus panas nganter abang ramah terima kasih,8,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,👍🏻👍🏻👍🏻👍🏻👍🏻,5,,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Warna merah mudanya ok, Pelayanan toko cepat, Kiriman cepat",5,warna merah muda ok layan toko cepat kirim cepat,5,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Sesuai harga,5,sesuai harga,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,baguslah lumayan untuk harga segini👍,4,bagus lumayan harga gin,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,cepat sekali,5,cepat,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Ada harga Ada baranglah ya, design oke, cuman bahannya emang panas dan tidak menyerap keringat. sellernya gercep, pengiriman sehari jakarta-tangerang. warna & design... ",4,harga barang ya design oke cuman bahan panas serap keringat sellernya gercep kirim hari warna design,9,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Blouse-nya keren banget. Thanks seller,5,keren banget thanks seller,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"bahannya tebal, bikin agak gerah",5,bahan tebal bikin gerah,-8,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Barangnya sampai dgn selamat. Packingannya bagus. Yah lumayan buat bepergian.,4,barang selamat packingannya bagus ya lumayan pergi,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"produknya bagus, bahan adem, jahitan rapi, ukuran pas. seller fast respon, pengiriman cepat.",5,produk bagus bahan adem jahit rapi ukur pas seller fast respon kirim cepat,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,suka bnget sm baju walaupun 1 beda warna 😘🥰😍,5,suka banget baju beda warna,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Terima kasih, barang yang dikirim sesuai pesanan dan pengirimannya cukup cepat",5,terima kasih barang kirim sesuai pesan kirim cepat,9,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"Puas dengan pesanannya, pengiriman jg cepat.. ☺️",5,puas pesan kirim cepat,4,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"pesan warna hitam yang datang malah warna marun. Lain kali jika tidak ada warnanya tolong konfirmasi dulu. Pengiriman cepat, pengemasan baik.",3,pesan warna hitam warna marun kali warna tolong konfirmasi kirim cepat emas,1,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,ukurannya memang jumbo.. sipp,5,ukur jumbo sip,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,Proses dan pengiriman sangat cepat,5,proses kirim cepat,3,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"warna dongker, besar dan LD sesuai..  bahannya juga tidak terlalu tipis",4,warna dongker ld sesuai bahan tipis,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"barangnya sesuai harganya...semoga bs nyaman d pakai 🤗 terimakasih Tokopedia,seller dan kurirnya 🙏🙏",5,barang sesuai nyaman pakai terimakasih tokopedia seller kurir,12,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,harga dan barang sesuai biasa aja,2,harga barang sesuai,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,"alhamdulilah ga pernah gagal,,,langgananku beli lagi",5,alhamdulilah gagal langgan beli,0,neutral
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,sesuai harga,4,sesuai harga,6,positive
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,baju real picture.. bahan bagus,5,baju real picture bahan bagus,-1,negative
"Blouse Wanita Lengan Panjang / Big Size / Blouse Ni - Merah Muda, L",Atasan Wanita,bahan bagus.. adem.. murah meriah tp nyaman dibadan..,5,bahan bagus adem murah riah nyaman bad,-1,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Cocok suka sama baju ini, model simpel, sopan untuk berbagai acara dan ukurannya pas, tidak panas dipakai. Makanya langsung beli warna warni. Thanks seller and Tokopedia",5,cocok suka baju model simpel sopan acara ukur pas panas pakai langsung beli warna warni thanks seller and tokopedia,23,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"jahitan rapi, warna bagus, jumlah sesuai dengan pengiriman, kemasan aman.",5,jahit rapi warna bagus sesuai kirim kemas aman,0,neutral
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya terlalu besar,4,ukur,3,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Bahan adem, jahitan bagus, hanya bagian bawah, habis dicuci, jahitan terbuka. Yang lainnya ok sesuai deskripsi. Pengiriman cepat. Sudah beli 2x di Toko ini. Sangat direko... ",4,bahan adem jahit bagus habis cuci jahit buka ok sesuai deskripsi kirim cepat beli toko direko,-11,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya terlalu kecil Tinggi badan < 150 cm Ukurannya pas Tinggi badan 161 - 170 cm,5,ukur badan ukur pas badan,3,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"warna bagus, jahitan rapih",5,warna bagus jahit rapi,-6,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Proses cepat, barang sesuai pesanan, kualitas memuaskan",5,proses cepat barang sesuai pesan kualitas muas,12,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya pas,5,ukur pas,6,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"bagus kok blousenya. jahitan rapih. Tapi tnyata bahan agak tebal ya (kalo mnrt saya). Kirain agak tipis melangsai gitu jatuhnya, kayak di foto. tnyata nggak.  Tidak tebal... ",4,bagus blousenya jahit rapi tnyata bahan tebal ya kalo mnrt tipis langsai jatuh kayak foto tnyata tebal,-10,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya pas Tinggi badan 150 - 160 cm dah beli 3 karena enak dipake trim,5,ukur pas badan deh beli enak pakai trim,3,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya pas aku kan pinggul lebar jadi pas  banget ukuranya siiip,5,ukur pas pinggul lebar pas banget ukuranya siiip,11,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,👍👍👍👍👍,5,,0,neutral
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,👍,5,,0,neutral
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"brg udh smp  model bagus pas di ukrn , tksh seller, udh sy cuci tp males nyetrika nya krn kusut banget sdh di cuci",5,bareng model bagus pas ukrn tksh seller cuci malas nyetrika nya kusut banget cuci,-3,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Produk sesuai etalase, deskripsi, tidak ada cacat dan dikemas dengan baik. 🙏",4,produk sesuai etalase deskripsi cacat kemas,-2,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Ukurannya terlalu besar,5,ukur,3,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"bagus bajunya, udah 2x beli, pengen beli lagi warna putih kmren ga kebagian",5,bagus baju beli pengin beli warna putih kemarin bagi,-8,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Ukurannya pas, bisa buat busui n bumil",5,ukur pas busui n bumil,6,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"bagus, ini repeat yang ke 2",5,bagus repeat,-2,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,agak kebesaran tp gk papa,5,besar papa,2,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Ukuran pas, bahannya juga bagus, cuma luntur pas dicuci.",5,ukur pas bahan bagus luntur pas cuci,2,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Ukuran sesuai, jahitan rapi, packing & pengiriman ok. Ukurannya pas",5,ukur sesuai jahit rapi packing kirim ukur pas,10,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,pembelian ke 2... berat 65 keatas XXL rekomended..,5,beli berat atas xxl rekomended,-5,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"Ukurannya pas, bahan bagus, warna nya cakep dibadan",5,ukur pas bahan bagus warna nya cakep bad,1,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,barang bagus.......,5,barang bagus,-2,negative
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,Sebetulnya pesanan warna dusty tp yg dtg mustard. Tp ta apalah...warna ok Ukurannya pas,5,pesan warna dusty mustard ta ok ukur pas,6,positive
BLOUSE WANITA LEHER SHANGHAI KATUN LINEN - BROKEN WHITE,Atasan Wanita,"bahan dan jahitannya rapi, sesuai diskripsi, untuk warna mustard agak luntur, cuci terpisah",5,bahan jahit rapi sesuai skripsi warna mustard luntur cuci pisah,-9,negative
